timestamp,OpenTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberOfTrades,TakerBuyBaseAssetVolume,TakerBuyQuoteAssetVolume
2025-01-23 15:05:34+00:00,1737644734000.0,0.35626,0.35626,0.3562,0.3562,11285.0,1737644734999.0,4019.75522,46.0,460.0,163.8566
2025-01-23 15:05:35+00:00,1737644735000.0,0.35621,0.35634,0.35621,0.35634,8983.0,1737644735999.0,3200.46609,93.0,8669.0,3088.59493
2025-01-23 15:05:36+00:00,1737644736000.0,0.35635,0.35643,0.35635,0.35643,1676.0,1737644736999.0,597.34425,68.0,1478.0,526.77309
2025-01-23 15:05:37+00:00,1737644737000.0,0.35643,0.35643,0.35643,0.35643,436.0,1737644737999.0,155.40348,4.0,436.0,155.40348
2025-01-23 15:05:38+00:00,1737644738000.0,0.35643,0.35643,0.35642,0.35643,2091.0,1737644738999.0,745.2932,20.0,1898.0,676.50414
2025-01-23 15:05:39+00:00,1737644739000.0,0.35643,0.3565,0.35643,0.35647,28160.0,1737644739999.0,10038.79642,65.0,1241.0,442.36235
2025-01-23 15:05:40+00:00,1737644740000.0,0.35646,0.35647,0.3564,0.35647,21912.0,1737644740999.0,7810.20015,76.0,1223.0,435.93694
2025-01-23 15:05:41+00:00,1737644741000.0,0.35646,0.35646,0.35641,0.35644,9732.0,1737644741999.0,3468.84624,71.0,8754.0,3120.2454
2025-01-23 15:05:42+00:00,1737644742000.0,0.35643,0.35643,0.35627,0.35627,4250.0,1737644742999.0,1514.45,116.0,1065.0,379.5027
2025-01-23 15:05:43+00:00,1737644743000.0,0.35628,0.35628,0.35623,0.35623,1996.0,1737644743999.0,711.0686,35.0,785.0,279.66298
2025-01-23 15:05:44+00:00,1737644744000.0,0.35623,0.35623,0.35623,0.35623,0.0,1737644744999.0,0.0,0.0,0.0,0.0
2025-01-23 15:05:45+00:00,1737644745000.0,0.35623,0.35624,0.35623,0.35623,7941.0,1737644745999.0,2828.82831,17.0,588.0,209.46912
2025-01-23 15:05:46+00:00,1737644746000.0,0.35623,0.35623,0.35622,0.35622,1613.0,1737644746999.0,574.58534,15.0,1339.0,476.97858
2025-01-23 15:05:47+00:00,1737644747000.0,0.35622,0.35622,0.35621,0.35621,562.0,1737644747999.0,200.19282,10.0,280.0,99.7416
2025-01-23 15:05:48+00:00,1737644748000.0,0.35622,0.35631,0.35622,0.35631,3766.0,1737644748999.0,1341.70226,63.0,3760.0,1339.56446
2025-01-23 15:05:49+00:00,1737644749000.0,0.35631,0.35631,0.35622,0.35622,18965.0,1737644749999.0,6756.8262,72.0,84.0,29.93004
2025-01-23 15:05:50+00:00,1737644750000.0,0.35623,0.35623,0.35623,0.35623,88.0,1737644750999.0,31.34824,7.0,88.0,31.34824
2025-01-23 15:05:51+00:00,1737644751000.0,0.35623,0.35623,0.35621,0.35621,9044.0,1737644751999.0,3221.62357,21.0,5455.0,1943.15025
2025-01-23 15:05:52+00:00,1737644752000.0,0.35621,0.35621,0.35612,0.35617,85076.0,1737644752999.0,30300.52377,111.0,41537.0,14792.86266
2025-01-23 15:05:53+00:00,1737644753000.0,0.35616,0.35617,0.3561,0.35616,4496.0,1737644753999.0,1601.12798,50.0,1649.0,587.29158
2025-01-23 15:05:54+00:00,1737644754000.0,0.35616,0.35626,0.35616,0.35626,11693.0,1737644754999.0,4165.36433,74.0,11693.0,4165.36433
2025-01-23 15:05:55+00:00,1737644755000.0,0.35625,0.35628,0.35625,0.35627,13016.0,1737644755999.0,4637.09473,27.0,12844.0,4575.81943
2025-01-23 15:05:56+00:00,1737644756000.0,0.35624,0.35625,0.35624,0.35625,19623.0,1737644756999.0,6990.56443,11.0,6691.0,2383.66875
2025-01-23 15:05:57+00:00,1737644757000.0,0.35624,0.35628,0.35624,0.35628,10949.0,1737644757999.0,3900.54908,33.0,4131.0,1471.70476
2025-01-23 15:05:58+00:00,1737644758000.0,0.35628,0.35629,0.35628,0.35629,29786.0,1737644758999.0,10612.45388,22.0,29780.0,10610.3162
2025-01-23 15:05:59+00:00,1737644759000.0,0.35628,0.35628,0.35628,0.35628,958.0,1737644759999.0,341.31624,3.0,0.0,0.0
2025-01-23 15:06:00+00:00,1737644760000.0,0.35629,0.3565,0.35629,0.3565,8935.0,1737644760999.0,3184.75414,144.0,1964.0,699.93347
2025-01-23 15:06:01+00:00,1737644761000.0,0.3565,0.35662,0.3565,0.35662,49124.0,1737644761999.0,17512.98285,106.0,17330.0,6178.41703
2025-01-23 15:06:02+00:00,1737644762000.0,0.35663,0.35674,0.35663,0.35671,112526.0,1737644762999.0,40140.76317,107.0,25064.0,8940.79631
2025-01-23 15:06:03+00:00,1737644763000.0,0.35672,0.3568,0.35672,0.3568,13560.0,1737644763999.0,4837.81277,43.0,13560.0,4837.81277
2025-01-23 15:06:04+00:00,1737644764000.0,0.3568,0.3568,0.35671,0.35672,7768.0,1737644764999.0,2771.02853,53.0,176.0,62.78672
2025-01-23 15:06:05+00:00,1737644765000.0,0.35671,0.35671,0.3566,0.3566,2644.0,1737644765999.0,943.00765,81.0,0.0,0.0
2025-01-23 15:06:06+00:00,1737644766000.0,0.35661,0.35664,0.35661,0.35663,944.0,1737644766999.0,336.66097,25.0,327.0,116.62026
2025-01-23 15:06:07+00:00,1737644767000.0,0.35664,0.35668,0.35664,0.35668,6388.0,1737644767999.0,2278.4079,46.0,6385.0,2277.33789
2025-01-23 15:06:08+00:00,1737644768000.0,0.35668,0.35668,0.35654,0.35654,13225.0,1737644768999.0,4715.62823,99.0,71.0,25.32428
2025-01-23 15:06:09+00:00,1737644769000.0,0.35655,0.35655,0.35642,0.35642,16997.0,1737644769999.0,6058.79137,87.0,76.0,27.0978
2025-01-23 15:06:10+00:00,1737644770000.0,0.35641,0.35651,0.3563,0.35651,14507.0,1737644770999.0,5169.99509,152.0,12676.0,4517.514
2025-01-23 15:06:11+00:00,1737644771000.0,0.35652,0.35667,0.35652,0.35667,2890.0,1737644771999.0,1030.46883,106.0,2708.0,965.58037
2025-01-23 15:06:12+00:00,1737644772000.0,0.35667,0.35672,0.35667,0.35672,2040.0,1737644772999.0,727.61298,48.0,2022.0,721.19202
2025-01-23 15:06:13+00:00,1737644773000.0,0.35671,0.35671,0.35668,0.35668,915.0,1737644773999.0,326.37471,24.0,341.0,121.6347
2025-01-23 15:06:14+00:00,1737644774000.0,0.35669,0.35669,0.35656,0.35656,21647.0,1737644774999.0,7719.29188,80.0,1189.0,424.10441
2025-01-23 15:06:15+00:00,1737644775000.0,0.35656,0.35656,0.35642,0.35642,20069.0,1737644775999.0,7153.65797,112.0,13.0,4.63359
2025-01-23 15:06:16+00:00,1737644776000.0,0.35642,0.35642,0.35617,0.35617,13798.0,1737644776999.0,4915.49062,186.0,0.0,0.0
2025-01-23 15:06:17+00:00,1737644777000.0,0.35618,0.35625,0.35618,0.35624,24145.0,1737644777999.0,8600.00627,69.0,24132.0,8595.37515
2025-01-23 15:06:18+00:00,1737644778000.0,0.35623,0.35623,0.35622,0.35622,582.0,1737644778999.0,207.32344,8.0,340.0,121.1182
2025-01-23 15:06:19+00:00,1737644779000.0,0.35623,0.35625,0.35623,0.35623,3345.0,1737644779999.0,1191.60346,25.0,2914.0,1038.06402
2025-01-23 15:06:20+00:00,1737644780000.0,0.35623,0.35623,0.35622,0.35622,26162.0,1737644780999.0,9319.65205,23.0,18.0,6.41214
2025-01-23 15:06:21+00:00,1737644781000.0,0.35623,0.35623,0.35618,0.35618,99953.0,1737644781999.0,35606.06478,60.0,91640.0,32644.915
2025-01-23 15:06:22+00:00,1737644782000.0,0.35617,0.35619,0.35614,0.35619,1388.0,1737644782999.0,494.34046,62.0,673.0,239.69184
2025-01-23 15:06:23+00:00,1737644783000.0,0.35619,0.35629,0.35619,0.35629,78291.0,1737644783999.0,27890.28048,102.0,30935.0,11019.96144
2025-01-23 15:06:24+00:00,1737644784000.0,0.35629,0.35629,0.35623,0.35623,10412.0,1737644784999.0,3709.367,54.0,811.0,288.90253
2025-01-23 15:06:25+00:00,1737644785000.0,0.35622,0.35635,0.35622,0.35635,9959.0,1737644785999.0,3548.69984,102.0,9743.0,3471.75632
2025-01-23 15:06:26+00:00,1737644786000.0,0.35636,0.3564,0.35636,0.35638,658.0,1737644786999.0,234.49874,38.0,612.0,218.10495
2025-01-23 15:06:27+00:00,1737644787000.0,0.35638,0.35641,0.35637,0.35637,9650.0,1737644787999.0,3439.09028,52.0,334.0,119.03993
2025-01-23 15:06:28+00:00,1737644788000.0,0.35637,0.35637,0.35631,0.35634,7027.0,1737644788999.0,2504.0266,66.0,1377.0,490.69162
2025-01-23 15:06:29+00:00,1737644789000.0,0.35634,0.35634,0.3562,0.35621,14145.0,1737644789999.0,5039.29558,88.0,1059.0,377.2327
2025-01-23 15:06:30+00:00,1737644790000.0,0.3562,0.35622,0.35617,0.35622,5276.0,1737644790999.0,1879.24721,55.0,4694.0,1671.94803
2025-01-23 15:06:31+00:00,1737644791000.0,0.35622,0.35622,0.35618,0.35618,3276.0,1737644791999.0,1166.92013,35.0,1403.0,499.76263
2025-01-23 15:06:32+00:00,1737644792000.0,0.35617,0.35618,0.35617,0.35618,3467.0,1737644792999.0,1234.85486,10.0,1347.0,479.77446
2025-01-23 15:06:33+00:00,1737644793000.0,0.35618,0.35618,0.35616,0.35617,9278.0,1737644793999.0,3304.5663,20.0,2546.0,906.83287
2025-01-23 15:06:34+00:00,1737644794000.0,0.35616,0.35616,0.35613,0.35613,8345.0,1737644794999.0,2971.90815,35.0,8160.0,2906.0208
2025-01-23 15:06:35+00:00,1737644795000.0,0.35613,0.35617,0.35613,0.35616,15556.0,1737644795999.0,5540.50956,38.0,556.0,198.01456
2025-01-23 15:06:36+00:00,1737644796000.0,0.35616,0.35616,0.35601,0.35601,158999.0,1737644796999.0,56617.78997,130.0,5188.0,1847.05854
2025-01-23 15:06:37+00:00,1737644797000.0,0.35601,0.35601,0.35584,0.35584,71936.0,1737644797999.0,25605.66674,145.0,2562.0,911.95023
2025-01-23 15:06:38+00:00,1737644798000.0,0.35584,0.35597,0.35583,0.35597,30765.0,1737644798999.0,10948.80963,107.0,30427.0,10828.49429
2025-01-23 15:06:39+00:00,1737644799000.0,0.35597,0.35603,0.35597,0.35603,24422.0,1737644799999.0,8694.92567,77.0,1326.0,472.06461
2025-01-23 15:06:40+00:00,1737644800000.0,0.35603,0.35605,0.35598,0.35598,107782.0,1737644800999.0,38370.81704,82.0,4357.0,1551.30796
2025-01-23 15:06:41+00:00,1737644801000.0,0.35598,0.35598,0.35588,0.35592,66258.0,1737644801999.0,23581.33357,120.0,43062.0,15325.12487
2025-01-23 15:06:42+00:00,1737644802000.0,0.35593,0.35602,0.35593,0.35602,15496.0,1737644802999.0,5516.68901,77.0,1371.0,488.04776
2025-01-23 15:06:43+00:00,1737644803000.0,0.35602,0.35611,0.35602,0.35611,12767.0,1737644803999.0,4546.1501,79.0,5535.0,1970.8349
2025-01-23 15:06:44+00:00,1737644804000.0,0.35611,0.35612,0.35611,0.35612,563.0,1737644804999.0,200.49511,12.0,563.0,200.49511
2025-01-23 15:06:45+00:00,1737644805000.0,0.35612,0.35617,0.35608,0.35608,81781.0,1737644805999.0,29124.52068,95.0,47545.0,16931.90361
2025-01-23 15:06:46+00:00,1737644806000.0,0.35608,0.35609,0.35603,0.35607,61865.0,1737644806999.0,22027.74844,77.0,925.0,329.38089
2025-01-23 15:06:47+00:00,1737644807000.0,0.35608,0.35615,0.35608,0.35615,4553.0,1737644807999.0,1621.34556,52.0,1278.0,455.0974
2025-01-23 15:06:48+00:00,1737644808000.0,0.35616,0.35635,0.35616,0.35635,17157.0,1737644808999.0,6111.03148,98.0,17026.0,6064.36033
2025-01-23 15:06:49+00:00,1737644809000.0,0.35635,0.35635,0.35623,0.35626,34177.0,1737644809999.0,12177.22486,89.0,3348.0,1192.93197
2025-01-23 15:06:50+00:00,1737644810000.0,0.35625,0.35636,0.35625,0.35636,2717.0,1737644810999.0,968.1933,40.0,2703.0,963.2058
2025-01-23 15:06:51+00:00,1737644811000.0,0.35635,0.35644,0.35635,0.35643,30030.0,1737644811999.0,10703.12563,51.0,22531.0,8030.41185
2025-01-23 15:06:52+00:00,1737644812000.0,0.35642,0.35642,0.35629,0.35629,2695.0,1737644812999.0,960.29982,84.0,325.0,115.817
2025-01-23 15:06:53+00:00,1737644813000.0,0.35629,0.3564,0.35627,0.35637,122008.0,1737644813999.0,43477.11184,95.0,83127.0,29620.38965
2025-01-23 15:06:54+00:00,1737644814000.0,0.35636,0.35636,0.3563,0.3563,7128.0,1737644814999.0,2540.03817,52.0,5807.0,2069.32355
2025-01-23 15:06:55+00:00,1737644815000.0,0.35629,0.35629,0.35613,0.35613,18307.0,1737644815999.0,6520.19701,114.0,917.0,326.69882
2025-01-23 15:06:56+00:00,1737644816000.0,0.35613,0.35614,0.35607,0.35607,6626.0,1737644816999.0,2359.68312,60.0,241.0,85.82974
2025-01-23 15:06:57+00:00,1737644817000.0,0.35606,0.35606,0.356,0.35601,1450.0,1737644817999.0,516.22377,43.0,308.0,109.65388
2025-01-23 15:06:58+00:00,1737644818000.0,0.356,0.356,0.35592,0.35593,64460.0,1737644818999.0,22945.28046,77.0,3.0,1.06779
2025-01-23 15:06:59+00:00,1737644819000.0,0.35592,0.356,0.35592,0.356,13429.0,1737644819999.0,4780.19052,53.0,4838.0,1722.0764
2025-01-23 15:07:00+00:00,1737644820000.0,0.356,0.356,0.35594,0.35594,215.0,1737644820999.0,76.53173,45.0,0.0,0.0
2025-01-23 15:07:01+00:00,1737644821000.0,0.35594,0.35606,0.35593,0.35606,22261.0,1737644821999.0,7924.88813,52.0,19571.0,6967.43643
2025-01-23 15:07:02+00:00,1737644822000.0,0.35607,0.35622,0.35607,0.35615,47425.0,1737644822999.0,16890.84922,86.0,18557.0,6608.78674
2025-01-23 15:07:03+00:00,1737644823000.0,0.35614,0.35614,0.35609,0.3561,1415.0,1737644823999.0,503.89301,40.0,402.0,143.1522
2025-01-23 15:07:04+00:00,1737644824000.0,0.35609,0.35609,0.35595,0.35595,6586.0,1737644824999.0,2344.94764,115.0,9.0,3.20355
2025-01-23 15:07:05+00:00,1737644825000.0,0.35595,0.35595,0.3559,0.35595,56659.0,1737644825999.0,20166.33525,89.0,47002.0,16729.23778
2025-01-23 15:07:06+00:00,1737644826000.0,0.35596,0.35612,0.35596,0.35612,19347.0,1737644826999.0,6888.64541,112.0,17836.0,6350.59342
2025-01-23 15:07:07+00:00,1737644827000.0,0.35611,0.35623,0.35611,0.3562,106170.0,1737644827999.0,37813.75404,90.0,100342.0,35737.86507
2025-01-23 15:07:08+00:00,1737644828000.0,0.35619,0.35619,0.35584,0.35584,159211.0,1737644828999.0,56672.60972,247.0,41011.0,14598.61489
2025-01-23 15:07:09+00:00,1737644829000.0,0.35583,0.35584,0.35577,0.35581,70341.0,1737644829999.0,25026.11153,95.0,67046.0,23853.7521
2025-01-23 15:07:10+00:00,1737644830000.0,0.35581,0.35593,0.35581,0.35593,7758.0,1737644830999.0,2760.81825,112.0,7737.0,2753.34407
2025-01-23 15:07:11+00:00,1737644831000.0,0.35593,0.35602,0.35593,0.35602,68287.0,1737644831999.0,24308.49566,82.0,67751.0,24117.66894
2025-01-23 15:07:12+00:00,1737644832000.0,0.35602,0.35602,0.35593,0.35593,8265.0,1737644832999.0,2942.45543,22.0,0.0,0.0
2025-01-23 15:07:13+00:00,1737644833000.0,0.35594,0.35594,0.35593,0.35593,5091.0,1737644833999.0,1812.04013,11.0,50.0,17.797
2025-01-23 15:07:14+00:00,1737644834000.0,0.35592,0.35592,0.35581,0.35581,14770.0,1737644834999.0,5256.22374,52.0,5944.0,2114.99408
2025-01-23 15:07:15+00:00,1737644835000.0,0.35581,0.3559,0.35581,0.3559,96615.0,1737644835999.0,34377.60195,100.0,96487.0,34332.05727
2025-01-23 15:07:16+00:00,1737644836000.0,0.35589,0.35596,0.35587,0.35596,23642.0,1737644836999.0,8413.97258,74.0,5831.0,2075.31203
2025-01-23 15:07:17+00:00,1737644837000.0,0.35596,0.356,0.35583,0.35584,48495.0,1737644837999.0,17259.93841,111.0,1057.0,376.19251
2025-01-23 15:07:18+00:00,1737644838000.0,0.35584,0.35592,0.35583,0.35592,22907.0,1737644838999.0,8151.84811,66.0,22865.0,8136.90325
2025-01-23 15:07:19+00:00,1737644839000.0,0.35591,0.35591,0.35576,0.35576,77992.0,1737644839999.0,27753.24698,69.0,1718.0,611.26491
2025-01-23 15:07:20+00:00,1737644840000.0,0.35576,0.35577,0.35576,0.35576,3751.0,1737644840999.0,1334.45586,22.0,2524.0,897.93834
2025-01-23 15:07:21+00:00,1737644841000.0,0.35575,0.35575,0.35566,0.35566,15319.0,1737644841999.0,5449.10519,60.0,46.0,16.36036
2025-01-23 15:07:22+00:00,1737644842000.0,0.35566,0.35571,0.35566,0.35571,8159.0,1737644842999.0,2901.9308,42.0,2538.0,902.76538
2025-01-23 15:07:23+00:00,1737644843000.0,0.35571,0.35571,0.35565,0.3557,65123.0,1737644843999.0,23163.25048,67.0,5463.0,1942.99481
2025-01-23 15:07:24+00:00,1737644844000.0,0.3557,0.35576,0.35564,0.35564,77617.0,1737644844999.0,27608.08066,134.0,3897.0,1386.07983
2025-01-23 15:07:25+00:00,1737644845000.0,0.35564,0.35564,0.35555,0.35556,14689.0,1737644845999.0,5223.21522,64.0,5015.0,1783.51228
2025-01-23 15:07:26+00:00,1737644846000.0,0.35556,0.35556,0.35555,0.35555,3997.0,1737644846999.0,1421.16259,12.0,3948.0,1403.74064
2025-01-23 15:07:27+00:00,1737644847000.0,0.35555,0.35578,0.35555,0.35578,28801.0,1737644847999.0,10244.87525,166.0,20995.0,7467.87657
2025-01-23 15:07:28+00:00,1737644848000.0,0.35578,0.35582,0.35578,0.3558,15356.0,1737644848999.0,5463.63362,51.0,2000.0,711.5824
2025-01-23 15:07:29+00:00,1737644849000.0,0.35579,0.35585,0.35568,0.35568,77061.0,1737644849999.0,27416.34781,165.0,10656.0,3791.65616
2025-01-23 15:07:30+00:00,1737644850000.0,0.35567,0.35582,0.35565,0.35575,97674.0,1737644850999.0,34740.13549,168.0,86932.0,30919.53226
2025-01-23 15:07:31+00:00,1737644851000.0,0.35574,0.35574,0.35568,0.35568,5659.0,1737644851999.0,2013.11886,46.0,0.0,0.0
2025-01-23 15:07:32+00:00,1737644852000.0,0.35568,0.35572,0.35553,0.35553,16025.0,1737644852999.0,5699.51797,138.0,9833.0,3497.43425
2025-01-23 15:07:33+00:00,1737644853000.0,0.35553,0.35553,0.35552,0.35552,7204.0,1737644853999.0,2561.16626,24.0,2128.0,756.54656
2025-01-23 15:07:34+00:00,1737644854000.0,0.35551,0.35553,0.3555,0.35553,6903.0,1737644854999.0,2454.0671,39.0,1883.0,669.45692
2025-01-23 15:07:35+00:00,1737644855000.0,0.35553,0.35553,0.3555,0.3555,38869.0,1737644855999.0,13819.09365,42.0,28.0,9.954
2025-01-23 15:07:36+00:00,1737644856000.0,0.3555,0.3556,0.3555,0.3556,5056.0,1737644856999.0,1797.53054,48.0,5056.0,1797.53054
2025-01-23 15:07:37+00:00,1737644857000.0,0.35561,0.35569,0.35561,0.35569,14925.0,1737644857999.0,5308.02324,47.0,3257.0,1158.41572
2025-01-23 15:07:38+00:00,1737644858000.0,0.35569,0.35578,0.35569,0.35573,114245.0,1737644858999.0,40639.96315,104.0,67305.0,23939.81645
2025-01-23 15:07:39+00:00,1737644859000.0,0.35572,0.35572,0.35566,0.35566,7545.0,1737644859999.0,2683.79886,46.0,430.0,152.9596
2025-01-23 15:07:40+00:00,1737644860000.0,0.35567,0.35578,0.35567,0.35578,8638.0,1737644860999.0,3072.65897,47.0,7596.0,2702.04041
2025-01-23 15:07:41+00:00,1737644861000.0,0.35579,0.35584,0.35575,0.35582,23751.0,1737644861999.0,8449.60377,104.0,1013.0,360.43429
2025-01-23 15:07:42+00:00,1737644862000.0,0.35582,0.35583,0.35556,0.35564,211681.0,1737644862999.0,75286.0945,170.0,53307.0,18957.69633
2025-01-23 15:07:43+00:00,1737644863000.0,0.35563,0.35563,0.35553,0.35553,90929.0,1737644863999.0,32329.90251,128.0,597.0,212.2573
2025-01-23 15:07:44+00:00,1737644864000.0,0.35552,0.35552,0.35517,0.35517,134459.0,1737644864999.0,47768.60881,422.0,82274.0,29224.11186
2025-01-23 15:07:45+00:00,1737644865000.0,0.35516,0.35516,0.3548,0.35484,233369.0,1737644865999.0,82837.75233,288.0,2903.0,1030.70463
2025-01-23 15:07:46+00:00,1737644866000.0,0.35484,0.35487,0.35458,0.35458,171981.0,1737644866999.0,61010.45413,281.0,7340.0,2604.64641
2025-01-23 15:07:47+00:00,1737644867000.0,0.35464,0.35472,0.35452,0.35457,45184.0,1737644867999.0,16021.4999,65.0,5795.0,2055.22361
2025-01-23 15:07:48+00:00,1737644868000.0,0.35455,0.35455,0.35444,0.35446,150256.0,1737644868999.0,53267.05583,146.0,62119.0,22021.5965
2025-01-23 15:07:49+00:00,1737644869000.0,0.35446,0.35458,0.35445,0.35448,223312.0,1737644869999.0,79165.13343,201.0,47430.0,16813.14962
2025-01-23 15:07:50+00:00,1737644870000.0,0.35447,0.35459,0.35444,0.35448,253116.0,1737644870999.0,89729.14298,201.0,89193.0,31619.62465
2025-01-23 15:07:51+00:00,1737644871000.0,0.35448,0.35454,0.35437,0.35437,247230.0,1737644871999.0,87638.50135,293.0,85892.0,30447.50154
2025-01-23 15:07:52+00:00,1737644872000.0,0.35437,0.35445,0.35437,0.35439,65187.0,1737644872999.0,23102.49743,132.0,44921.0,15919.42841
2025-01-23 15:07:53+00:00,1737644873000.0,0.35439,0.35439,0.35376,0.35376,1335093.0,1737644873999.0,472544.71823,842.0,36463.0,12910.99407
2025-01-23 15:07:54+00:00,1737644874000.0,0.35376,0.35377,0.35339,0.35341,363840.0,1737644874999.0,128644.68365,388.0,10115.0,3575.41128
2025-01-23 15:07:55+00:00,1737644875000.0,0.3534,0.35351,0.35334,0.35335,283628.0,1737644875999.0,100241.69192,228.0,142002.0,50188.89116
2025-01-23 15:07:56+00:00,1737644876000.0,0.35334,0.35348,0.353,0.35341,810625.0,1737644876999.0,286316.20556,1014.0,383710.0,135539.23091
2025-01-23 15:07:57+00:00,1737644877000.0,0.35341,0.35341,0.35285,0.35285,546179.0,1737644877999.0,192862.79216,485.0,116170.0,41025.97778
2025-01-23 15:07:58+00:00,1737644878000.0,0.35284,0.35287,0.35266,0.35277,161745.0,1737644878999.0,57057.6016,237.0,19643.0,6930.71759
2025-01-23 15:07:59+00:00,1737644879000.0,0.35278,0.35292,0.35262,0.35292,175377.0,1737644879999.0,61861.48633,177.0,117811.0,41557.08035
2025-01-23 15:08:00+00:00,1737644880000.0,0.35292,0.35304,0.35267,0.35271,314422.0,1737644880999.0,110966.77042,237.0,145759.0,51445.01862
2025-01-23 15:08:01+00:00,1737644881000.0,0.35266,0.35266,0.35239,0.35244,172080.0,1737644881999.0,60660.18267,320.0,2176.0,767.09666
2025-01-23 15:08:02+00:00,1737644882000.0,0.35245,0.35245,0.35227,0.35237,54642.0,1737644882999.0,19253.66544,236.0,28974.0,10209.00807
2025-01-23 15:08:03+00:00,1737644883000.0,0.35237,0.3524,0.35196,0.35196,345049.0,1737644883999.0,121512.36076,451.0,59061.0,20809.70632
2025-01-23 15:08:04+00:00,1737644884000.0,0.35199,0.35209,0.35155,0.35169,850144.0,1737644884999.0,299009.90223,639.0,34477.0,12136.08751
2025-01-23 15:08:05+00:00,1737644885000.0,0.35169,0.35171,0.35136,0.35157,594843.0,1737644885999.0,209042.24291,378.0,41483.0,14587.77831
2025-01-23 15:08:06+00:00,1737644886000.0,0.35155,0.35207,0.35155,0.35189,763924.0,1737644886999.0,268695.57932,192.0,681875.0,239836.99502
2025-01-23 15:08:07+00:00,1737644887000.0,0.35189,0.3523,0.35189,0.3523,372242.0,1737644887999.0,131057.76535,107.0,359183.0,126460.99148
2025-01-23 15:08:08+00:00,1737644888000.0,0.3522,0.35266,0.35214,0.35221,315802.0,1737644888999.0,111278.76379,160.0,119389.0,42088.80901
2025-01-23 15:08:09+00:00,1737644889000.0,0.35239,0.353,0.35239,0.353,167829.0,1737644889999.0,59212.29717,127.0,149896.0,52887.22619
2025-01-23 15:08:10+00:00,1737644890000.0,0.35285,0.35325,0.35285,0.35301,266240.0,1737644890999.0,93973.92342,129.0,207605.0,73278.1654
2025-01-23 15:08:11+00:00,1737644891000.0,0.35308,0.35342,0.35301,0.35322,29771.0,1737644891999.0,10516.35692,76.0,28617.0,10108.8635
2025-01-23 15:08:12+00:00,1737644892000.0,0.35324,0.3534,0.35318,0.35319,74714.0,1737644892999.0,26392.87084,108.0,41366.0,14613.63804
