timestamp,Open,High,Low,Close
2024-01-19 22:30:00,93.285,93.898,93.123,93.6
2024-01-19 23:30:00,93.202,93.801,92.763,92.96
2024-01-20 00:30:00,93.048,93.4,92.198,93.398
2024-01-20 01:30:00,93.93,94.2,93.145,93.28
2024-01-20 02:30:00,93.361,93.78,93.0,93.455
2024-01-20 03:30:00,93.455,93.999,93.0,93.017
2024-01-20 04:30:00,93.392,93.499,92.0,92.79
2024-01-20 05:30:00,92.701,92.865,92.328,92.865
2024-01-20 06:30:00,92.671,92.894,92.366,92.45
2024-01-20 07:30:00,92.569,92.898,91.125,91.86
2024-01-20 08:30:00,91.777,92.0,90.88,91.99
2024-01-20 09:30:00,91.95,92.0,91.18,92.0
2024-01-20 10:30:00,92.0,92.199,91.7,91.95
2024-01-20 11:30:00,91.95,92.499,91.23,92.01
2024-01-20 12:30:00,92.0,92.313,91.401,92.0
2024-01-20 13:30:00,92.0,92.489,91.22,91.599
2024-01-20 14:30:00,91.222,91.598,90.0,91.193
2024-01-20 15:30:00,91.5,91.6,90.735,91.0
2024-01-20 16:30:00,91.101,91.96,91.0,91.749
2024-01-20 17:30:00,91.5,92.37,91.036,92.21
2024-01-20 18:30:00,92.268,92.485,91.802,92.176
2024-01-20 19:30:00,92.223,92.5,91.492,92.5
2024-01-20 20:30:00,92.514,93.475,92.5,92.713
2024-01-20 21:30:00,92.748,93.173,92.705,92.811
2024-01-20 22:30:00,92.989,93.397,92.51,92.51
2024-01-20 23:30:00,92.404,93.0,92.404,92.404
2024-01-21 00:30:00,92.451,92.451,91.7,92.06
2024-01-21 01:30:00,92.3,92.653,92.3,92.653
2024-01-21 02:30:00,92.498,93.414,92.498,93.172
2024-01-21 03:30:00,92.985,93.19,92.4,93.0
2024-01-21 04:30:00,92.776,93.118,92.222,92.262
2024-01-21 05:30:00,92.435,92.454,91.92,92.012
2024-01-21 06:30:00,92.0,92.25,91.89,92.001
2024-01-21 07:30:00,92.25,92.645,92.001,92.645
2024-01-21 08:30:00,92.362,93.0,92.362,93.0
2024-01-21 09:30:00,92.909,93.7,92.601,93.7
2024-01-21 10:30:00,93.7,93.787,93.255,93.255
2024-01-21 11:30:00,93.255,93.784,92.999,93.556
2024-01-21 12:30:00,93.556,93.556,93.05,93.05
2024-01-21 13:30:00,93.05,93.666,93.05,93.2
2024-01-21 14:30:00,93.35,93.665,93.11,93.11
2024-01-21 15:30:00,93.1,93.11,91.8,91.916
2024-01-21 16:30:00,91.8,92.799,91.7,92.675
2024-01-21 17:30:00,92.471,92.989,92.281,92.685
2024-01-21 18:30:00,92.85,92.85,92.301,92.302
2024-01-21 19:30:00,92.301,92.301,92.16,92.16
2024-01-21 20:30:00,92.349,92.349,91.7,91.944
2024-01-21 21:30:00,91.926,92.52,91.845,92.011
2024-01-21 22:30:00,92.024,92.209,91.01,91.063
2024-01-21 23:30:00,91.11,92.09,91.0,91.05
2024-01-22 00:30:00,91.0,92.0,90.5,90.55
2024-01-22 01:30:00,90.51,91.234,89.95,91.226
2024-01-22 02:30:00,90.171,90.171,88.5,88.999
2024-01-22 03:30:00,89.0,89.45,88.56,89.3
2024-01-22 04:30:00,89.232,89.365,88.3,89.365
2024-01-22 05:30:00,89.365,90.441,89.22,89.768
2024-01-22 06:30:00,89.768,90.259,89.491,89.523
2024-01-22 07:30:00,89.6,89.7,88.666,88.761
2024-01-22 08:30:00,88.7,88.979,87.3,88.899
2024-01-22 09:30:00,88.75,89.0,86.72,86.72
2024-01-22 10:30:00,87.01,88.49,86.721,88.4
2024-01-22 11:30:00,88.4,89.0,87.77,87.77
2024-01-22 12:30:00,87.77,90.231,87.252,89.247
2024-01-22 13:30:00,89.247,89.26,87.341,87.4
2024-01-22 14:30:00,87.34,88.067,85.0,86.1
2024-01-22 15:30:00,86.139,87.505,86.013,86.372
2024-01-22 16:30:00,86.3,87.256,85.5,86.411
2024-01-22 17:30:00,86.3,87.555,86.018,86.768
2024-01-22 18:30:00,86.768,87.4,80.5,84.088
2024-01-22 19:30:00,83.914,85.994,81.61,85.689
2024-01-22 20:30:00,85.993,86.389,84.3,85.179
2024-01-22 21:30:00,85.18,85.18,84.03,84.4
2024-01-22 22:30:00,84.462,84.462,83.1,83.6
2024-01-22 23:30:00,83.5,85.081,83.46,84.524
2024-01-23 00:30:00,84.524,85.049,84.0,84.644
2024-01-23 01:30:00,84.134,85.047,83.096,85.0
2024-01-23 02:30:00,85.049,85.9,85.044,85.372
2024-01-23 03:30:00,85.899,86.345,85.303,86.34
2024-01-23 04:30:00,86.0,86.34,85.32,85.49
2024-01-23 05:30:00,85.4,85.49,84.787,85.0
2024-01-23 06:30:00,85.2,85.474,83.5,83.503
2024-01-23 07:30:00,83.504,84.0,81.206,81.739
2024-01-23 08:30:00,81.366,81.966,80.0,80.0
2024-01-23 09:30:00,80.0,82.0,79.6,81.573
2024-01-23 10:30:00,81.189,81.389,79.1,80.0
2024-01-23 11:30:00,80.027,80.627,79.2,79.912
2024-01-23 12:30:00,79.941,80.399,79.01,80.393
2024-01-23 13:30:00,80.0,80.519,79.014,80.347
2024-01-23 14:30:00,80.396,82.666,79.439,82.258
2024-01-23 15:30:00,81.981,83.666,81.404,82.579
2024-01-23 16:30:00,82.56,83.845,81.769,82.999
2024-01-23 17:30:00,82.999,83.888,82.0,82.999
2024-01-23 18:30:00,82.614,82.782,81.0,81.308
2024-01-23 19:30:00,81.319,81.966,80.736,81.526
2024-01-23 20:30:00,81.0,81.75,80.51,80.996
2024-01-23 21:30:00,80.998,81.75,80.514,81.75
2024-01-23 22:30:00,81.705,83.9,81.6,83.9
2024-01-23 23:30:00,83.998,84.8,83.228,84.788
2024-01-24 00:30:00,84.798,86.0,84.014,84.5
2024-01-24 01:30:00,84.5,84.845,83.8,84.486
2024-01-24 02:30:00,84.5,85.049,83.777,84.4
2024-01-24 03:30:00,83.501,84.3,83.444,84.3
2024-01-24 04:30:00,84.0,84.5,83.711,84.5
2024-01-24 05:30:00,84.5,84.999,83.811,84.452
2024-01-24 06:30:00,84.59,86.94,84.59,86.487
2024-01-24 07:30:00,86.671,87.777,85.891,86.6
2024-01-24 08:30:00,86.6,87.264,85.9,86.83
2024-01-24 09:30:00,86.68,87.5,86.104,87.4
2024-01-24 10:30:00,87.4,88.497,86.756,87.496
2024-01-24 11:30:00,87.299,88.0,86.504,87.75
2024-01-24 12:30:00,88.19,88.19,85.6,86.492
2024-01-24 13:30:00,86.492,86.677,84.893,86.1
2024-01-24 14:30:00,86.1,86.998,85.5,86.497
2024-01-24 15:30:00,86.63,87.2,85.871,86.554
2024-01-24 16:30:00,86.8,87.849,86.708,87.175
2024-01-24 17:30:00,87.354,87.484,85.512,86.327
2024-01-24 18:30:00,85.515,86.327,85.514,86.0
2024-01-24 19:30:00,86.001,87.109,85.713,87.1
2024-01-24 20:30:00,87.0,87.2,85.807,86.505
2024-01-24 21:30:00,86.4,87.5,86.0,87.486
2024-01-24 22:30:00,87.475,88.2,86.8,88.191
2024-01-24 23:30:00,88.2,89.415,88.192,88.407
2024-01-25 00:30:00,89.33,89.33,88.232,88.6
2024-01-25 01:30:00,88.393,88.393,87.72,88.038
2024-01-25 02:30:00,88.454,88.454,87.228,88.017
2024-01-25 03:30:00,87.73,88.5,87.73,88.3
2024-01-25 04:30:00,88.003,88.003,86.3,86.386
2024-01-25 05:30:00,87.0,87.608,86.75,87.11
2024-01-25 06:30:00,87.109,88.5,87.101,88.39
2024-01-25 07:30:00,88.198,88.299,87.81,87.927
2024-01-25 08:30:00,88.0,88.0,87.506,87.876
2024-01-25 09:30:00,87.854,87.854,86.3,87.139
2024-01-25 10:30:00,87.15,88.908,87.141,88.249
2024-01-25 11:30:00,88.808,89.387,88.0,88.0
2024-01-25 12:30:00,87.774,88.0,86.555,87.172
2024-01-25 13:30:00,86.697,87.444,86.344,87.379
2024-01-25 14:30:00,87.379,88.5,86.86,87.0
2024-01-25 15:30:00,87.002,87.002,86.0,86.65
2024-01-25 16:30:00,86.8,86.825,85.0,85.502
2024-01-25 17:30:00,85.502,87.694,85.502,87.12
2024-01-25 18:30:00,87.37,87.37,86.303,87.023
2024-01-25 19:30:00,87.2,88.0,87.122,87.87
2024-01-25 20:30:00,87.536,87.8,86.3,87.2
2024-01-25 21:30:00,87.0,87.199,86.623,86.834
2024-01-25 22:30:00,86.834,87.369,86.659,86.659
2024-01-25 23:30:00,86.871,87.0,86.329,87.0
2024-01-26 00:30:00,87.256,87.256,86.251,86.251
2024-01-26 01:30:00,86.622,88.0,86.408,87.801
2024-01-26 02:30:00,87.99,88.2,87.6,87.9
2024-01-26 03:30:00,87.664,88.2,87.43,88.19
2024-01-26 04:30:00,87.949,88.32,87.432,88.129
2024-01-26 05:30:00,88.2,88.2,87.72,88.0
2024-01-26 06:30:00,87.987,87.987,87.111,87.112
2024-01-26 07:30:00,87.112,87.95,86.721,87.644
2024-01-26 08:30:00,87.72,88.714,86.71,88.0
2024-01-26 09:30:00,88.289,88.646,87.512,88.101
2024-01-26 10:30:00,88.2,91.96,88.2,91.8
2024-01-26 11:30:00,91.8,92.2,90.978,91.7
2024-01-26 12:30:00,91.8,91.879,89.895,90.712
2024-01-26 13:30:00,90.71,91.5,90.2,91.4
2024-01-26 14:30:00,91.211,91.9,91.14,91.14
2024-01-26 15:30:00,91.55,93.3,91.143,93.261
2024-01-26 16:30:00,93.013,93.5,92.5,92.6
2024-01-26 17:30:00,92.5,94.4,92.0,93.2
2024-01-26 18:30:00,93.2,93.37,92.578,92.799
2024-01-26 19:30:00,92.753,93.599,92.522,92.689
2024-01-26 20:30:00,92.525,92.7,91.6,92.001
2024-01-26 21:30:00,92.1,92.412,91.9,92.4
2024-01-26 22:30:00,92.3,92.576,92.075,92.171
2024-01-26 23:30:00,92.171,92.5,91.701,92.5
2024-01-27 00:30:00,92.689,92.8,91.937,92.8
2024-01-27 01:30:00,92.8,93.5,92.6,93.492
2024-01-27 02:30:00,93.288,93.299,92.837,92.996
2024-01-27 03:30:00,92.617,92.9,92.517,92.74
2024-01-27 04:30:00,92.7,92.7,92.104,92.29
2024-01-27 05:30:00,92.155,92.412,91.444,91.788
2024-01-27 06:30:00,91.786,91.786,90.7,90.8
2024-01-27 07:30:00,91.114,91.237,90.5,90.99
2024-01-27 08:30:00,90.99,91.757,90.5,91.41
2024-01-27 09:30:00,91.269,92.736,91.268,92.2
2024-01-27 10:30:00,92.2,92.449,91.7,91.9
2024-01-27 11:30:00,91.735,92.0,91.61,91.759
2024-01-27 12:30:00,91.899,92.5,91.606,92.451
2024-01-27 13:30:00,92.212,92.734,91.896,92.303
2024-01-27 14:30:00,92.639,92.789,92.289,92.5
2024-01-27 15:30:00,92.79,93.3,92.68,93.121
2024-01-27 16:30:00,93.13,93.13,92.268,92.308
2024-01-27 17:30:00,92.65,93.0,92.268,92.503
2024-01-27 18:30:00,92.403,93.0,92.403,93.0
2024-01-27 19:30:00,93.19,93.388,93.0,93.24
2024-01-27 20:30:00,93.11,93.5,93.025,93.302
2024-01-27 21:30:00,93.35,93.6,93.222,93.3
2024-01-27 22:30:00,93.5,94.5,93.264,94.5
2024-01-27 23:30:00,94.04,94.6,94.04,94.09
2024-01-28 00:30:00,94.001,95.0,93.6,94.81
2024-01-28 01:30:00,94.81,94.984,93.7,93.875
2024-01-28 02:30:00,94.138,94.887,93.999,94.887
2024-01-28 03:30:00,94.9,97.0,94.9,96.99
2024-01-28 04:30:00,96.889,96.95,96.0,96.526
2024-01-28 05:30:00,96.7,96.77,95.43,95.7
2024-01-28 06:30:00,95.431,96.07,95.151,96.07
2024-01-28 07:30:00,96.07,96.989,95.323,96.986
2024-01-28 08:30:00,96.352,97.0,96.35,96.95
2024-01-28 09:30:00,97.0,98.0,96.8,97.45
2024-01-28 10:30:00,97.5,99.5,97.5,98.3
2024-01-28 11:30:00,98.399,98.49,96.5,97.0
2024-01-28 12:30:00,97.5,98.432,97.0,98.0
2024-01-28 13:30:00,97.83,98.2,97.0,97.654
2024-01-28 14:30:00,97.929,97.929,96.5,97.751
2024-01-28 15:30:00,97.44,97.7,96.645,97.6
2024-01-28 16:30:00,97.6,97.68,96.3,96.4
2024-01-28 17:30:00,96.202,96.3,95.0,95.4
2024-01-28 18:30:00,95.411,96.0,94.887,95.798
2024-01-28 19:30:00,95.797,95.988,92.976,93.9
2024-01-28 20:30:00,93.9,95.98,93.9,95.4
2024-01-28 21:30:00,95.293,95.998,95.021,95.601
2024-01-28 22:30:00,95.7,95.911,94.517,95.22
2024-01-28 23:30:00,95.367,96.247,94.901,95.99
2024-01-29 00:30:00,96.0,96.8,95.027,96.777
2024-01-29 01:30:00,96.9,97.6,96.755,97.6
2024-01-29 02:30:00,97.639,97.8,96.635,97.8
2024-01-29 03:30:00,97.888,99.1,97.012,97.2
2024-01-29 04:30:00,97.2,97.497,96.3,96.3
2024-01-29 05:30:00,96.811,97.498,95.601,97.399
2024-01-29 06:30:00,97.35,97.8,96.77,97.6
2024-01-29 07:30:00,97.6,97.6,96.2,96.6
2024-01-29 08:30:00,96.22,97.54,96.131,97.509
2024-01-29 09:30:00,97.202,97.5,97.0,97.005
2024-01-29 10:30:00,97.0,98.0,97.0,97.572
2024-01-29 11:30:00,97.388,97.9,97.0,97.499
2024-01-29 12:30:00,97.408,97.408,96.0,96.121
2024-01-29 13:30:00,96.12,96.888,95.604,96.252
2024-01-29 14:30:00,96.2,97.0,95.5,96.983
2024-01-29 15:30:00,97.08,100.895,96.985,100.71
2024-01-29 16:30:00,100.6,101.9,99.527,100.567
2024-01-29 17:30:00,101.387,101.389,100.001,100.772
2024-01-29 18:30:00,100.772,101.01,99.112,100.8
2024-01-29 19:30:00,100.356,101.3,100.082,100.654
2024-01-29 20:30:00,100.723,101.5,100.722,101.4
2024-01-29 21:30:00,101.4,101.6,100.7,101.3
2024-01-29 22:30:00,101.329,101.329,100.7,101.257
2024-01-29 23:30:00,101.013,101.9,101.013,101.9
2024-01-30 00:30:00,101.6,102.501,101.0,102.501
2024-01-30 01:30:00,102.523,102.9,101.7,102.727
2024-01-30 02:30:00,102.726,103.778,102.409,102.548
2024-01-30 03:30:00,102.548,102.9,101.8,101.82
2024-01-30 04:30:00,101.819,102.544,101.7,102.15
2024-01-30 05:30:00,102.15,103.0,102.0,102.48
2024-01-30 06:30:00,102.784,103.39,102.2,103.3
2024-01-30 07:30:00,103.2,103.8,102.5,103.5
2024-01-30 08:30:00,103.439,103.999,103.0,103.314
2024-01-30 09:30:00,103.2,103.752,103.1,103.708
2024-01-30 10:30:00,103.709,104.9,103.6,104.85
2024-01-30 11:30:00,104.85,106.699,104.142,105.001
2024-01-30 12:30:00,105.001,106.3,103.84,103.9
2024-01-30 13:30:00,103.86,105.368,103.5,105.3
2024-01-30 14:30:00,105.3,106.2,104.504,106.109
2024-01-30 15:30:00,106.0,106.108,103.1,103.6
2024-01-30 16:30:00,103.506,105.5,103.505,104.99
2024-01-30 17:30:00,104.95,105.497,104.0,104.496
2024-01-30 18:30:00,104.497,105.45,104.355,105.12
2024-01-30 19:30:00,105.286,105.417,104.802,105.136
2024-01-30 20:30:00,105.014,105.41,104.2,104.6
2024-01-30 21:30:00,104.6,104.685,104.005,104.1
2024-01-30 22:30:00,104.001,104.299,102.0,102.0
2024-01-30 23:30:00,102.01,103.512,98.999,100.229
2024-01-31 00:30:00,100.769,101.49,99.3,99.652
2024-01-31 01:30:00,99.862,100.896,99.3,100.258
2024-01-31 02:30:00,100.268,101.0,99.52,101.0
2024-01-31 03:30:00,101.0,101.788,100.711,100.711
2024-01-31 04:30:00,100.711,101.624,100.3,101.282
2024-01-31 05:30:00,101.444,102.179,100.893,101.209
2024-01-31 06:30:00,101.2,101.208,100.15,101.18
2024-01-31 07:30:00,100.999,101.9,100.88,101.55
2024-01-31 08:30:00,101.708,101.879,100.188,100.2
2024-01-31 09:30:00,100.2,100.66,98.661,99.3
2024-01-31 10:30:00,98.722,99.4,97.232,98.013
2024-01-31 11:30:00,98.01,100.199,97.801,99.945
2024-01-31 12:30:00,99.945,99.999,98.786,99.0
2024-01-31 13:30:00,99.633,100.8,98.409,99.0
2024-01-31 14:30:00,98.408,100.49,97.701,99.2
2024-01-31 15:30:00,99.6,102.33,99.6,101.422
2024-01-31 16:30:00,101.405,101.98,100.823,101.7
2024-01-31 17:30:00,101.86,102.7,101.71,102.25
